ICRISAT_ac,Table_name,Mission_co,Collectors,Alternate_,Local_name,Species_nu,Cultivar_n,Biological,Donor_coop,Donor_coun,Date_recei,Date_of_co,Source_cou,Province,Location,Latitude,Longitude,Elevation,Genus,Species,Sauthor,Subsp
20143,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1985,Sambadyabo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Koumbakoura,12.7,-14.48,0,Sorghum,bicolor,(L.) Moench,bicolor
20121,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2019,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Koutadala,12.7,-15.27,0,Sorghum,bicolor,(L.) Moench,bicolor
20145,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2022,,3559,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Samine Escale,12.76,-15.1,0,Sorghum,bicolor,(L.) Moench,bicolor
20080,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1895,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Samekouta,12.77,-12.33,0,Sorghum,bicolor,(L.) Moench,bicolor
20120,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1942,Bayeri danieri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Kaone,12.8,-14.33,0,Sorghum,bicolor,(L.) Moench,bicolor
20132,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1983,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Ngoki,12.82,-14.47,0,Sorghum,bicolor,(L.) Moench,bicolor
20133,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1982,Sambadyabo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Ngoki,12.82,-14.47,0,Sorghum,bicolor,(L.) Moench,bicolor
20136,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1981,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Ngoki,12.82,-14.47,0,Sorghum,bicolor,(L.) Moench,bicolor
20125,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1989,Bassi,3560,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Kamboa,12.83,-14.78,0,Sorghum,bicolor,(L.) Moench,bicolor
20122,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2014,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Sandiniere,12.83,-15.48,0,Sorghum,bicolor,(L.) Moench,bicolor
20138,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2005,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Sare yoba,12.85,-15.1,0,Sorghum,bicolor,(L.) Moench,bicolor
20139,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2004,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Sare Yoba,12.85,-15.1,0,Sorghum,bicolor,(L.) Moench,bicolor
20141,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2027,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Tangori,12.88,-16.17,0,Sorghum,bicolor,(L.) Moench,bicolor
20126,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2001,Otiomp,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Dianaba,12.92,-15.23,0,Sorghum,bicolor,(L.) Moench,bicolor
20148,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2037,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Sansanba,12.92,-15.78,0,Sorghum,bicolor,(L.) Moench,bicolor
20070,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1887,Nio,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Bembou,12.97,-12.05,0,Sorghum,bicolor,(L.) Moench,bicolor
20131,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1995,Bassi,3560,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Linkeringto,12.97,-14.3,0,Sorghum,bicolor,(L.) Moench,bicolor
20124,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2003,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Diambati,13.01,-15.29,0,Sorghum,bicolor,(L.) Moench,bicolor
20149,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2045,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Bounkiling,13.03,-15.42,0,Sorghum,bicolor,(L.) Moench,bicolor
20147,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2041,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Silinkine,13.03,-15.95,0,Sorghum,bicolor,(L.) Moench,bicolor
20152,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2040,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Silinkine,13.03,-15.95,0,Sorghum,bicolor,(L.) Moench,bicolor
20114,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1953,Diouma,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Badion,13.05,-14.21,0,Sorghum,bicolor,(L.) Moench,bicolor
20150,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2042,Koema,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Bona,13.07,-15.77,0,Sorghum,bicolor,(L.) Moench,bicolor
20153,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2043,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Bona,13.07,-15.77,0,Sorghum,bicolor,(L.) Moench,bicolor
20151,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2033,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Dioloulou,13.08,-16.059999,0,Sorghum,bicolor,(L.) Moench,bicolor
20105,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1946,Bayeri boderi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Lerovalo,13.08,-14.04,0,Sorghum,bicolor,(L.) Moench,bicolor
20113,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1947,Mobal,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Lerovalo,13.08,-14.04,0,Sorghum,bicolor,(L.) Moench,bicolor
20116,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1934,Mobal,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Medina Gounasse,13.08,-13.45,0,Sorghum,bicolor,(L.) Moench,bicolor
20118,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1977,Nieriko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Tieti,13.08,-15.08,0,Sorghum,bicolor,(L.) Moench,bicolor
20130,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1978,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Tieti,13.08,-15.08,0,Sorghum,bicolor,(L.) Moench,bicolor
20076,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1900,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Badon,13.13,-12.58,0,Sorghum,bicolor,(L.) Moench,bicolor
20123,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 2030,Bassi tap,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Diokadou,13.13,-16,0,Sorghum,bicolor,(L.) Moench,bicolor
19975,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1730,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Toubakouta,13.14,-15.47,0,Sorghum,bicolor,(L.) Moench,bicolor
20129,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1980,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Sillakounda,13.15,-15.3,0,Sorghum,bicolor,(L.) Moench,bicolor
20110,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1967,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Fafakouro,13.17,-14.6,0,Sorghum,bicolor,(L.) Moench,bicolor
20104,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1960,Bayeri danieri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Kerevane,13.17,-14.23,0,Sorghum,bicolor,(L.) Moench,bicolor
20009,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1758,Bassi tin,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Kohel,13.2,-15.27,0,Sorghum,bicolor,(L.) Moench,bicolor
20014,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1757,Bassi tchangai,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Kohel,13.2,-15.27,0,Sorghum,bicolor,(L.) Moench,bicolor
20108,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1976,Bassi bomaehbi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Kohel,13.2,-15.27,0,Sorghum,bicolor,(L.) Moench,bicolor
20075,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1885,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Kassangueri,13.25,-11.87,0,Sorghum,bicolor,(L.) Moench,bicolor
20056,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1878,Makabe,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Kossanto,13.25,-12.17,0,Sorghum,bicolor,(L.) Moench,bicolor
20064,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1877,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Kossanto,13.25,-12.17,0,Sorghum,bicolor,(L.) Moench,bicolor
20048,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1835,Samadyabo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Tonkouto,13.34,-12.07,0,Sorghum,bicolor,(L.) Moench,bicolor
20043,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1873,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Bransan,13.38,-12.28,0,Sorghum,bicolor,(L.) Moench,bicolor
20052,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1874,Kinto,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Bransan,13.38,-12.28,0,Sorghum,bicolor,(L.) Moench,bicolor
20044,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1842,Nienikel,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Goundinseyni,13.38,-12.59,0,Sorghum,bicolor,(L.) Moench,bicolor
20050,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1841,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Goundinseyni,13.38,-12.59,0,Sorghum,bicolor,(L.) Moench,bicolor
20042,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1833,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Dalafi,13.39,-12.24,0,Sorghum,bicolor,(L.) Moench,bicolor
20106,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1931,Sambadyabo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sintiou Kolinka,13.39,-13.55,0,Sorghum,bicolor,(L.) Moench,bicolor
20109,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1932,Mobal,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sintiou Kolinka,13.39,-13.55,0,Sorghum,bicolor,(L.) Moench,bicolor
20058,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1850,Nienikel,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Dianke Makam,13.4,-12.39,0,Sorghum,bicolor,(L.) Moench,bicolor
20063,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1863,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Dialakoto,13.42,-13.42,0,Sorghum,bicolor,(L.) Moench,bicolor
20054,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1871,Amadi bamba,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Kayan,13.42,-12.5,0,Sorghum,bicolor,(L.) Moench,bicolor
20062,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1872,Makabe,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Kayan,13.42,-12.5,0,Sorghum,bicolor,(L.) Moench,bicolor
20119,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1937,Kinto ouolon,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Patim kouta,13.42,-13.21,0,Sorghum,bicolor,(L.) Moench,bicolor
20036,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1824,Nieniko patay,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Gouloungua,13.45,-12.17,0,Sorghum,bicolor,(L.) Moench,bicolor
20065,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1862,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Dialamaka,13.5,-13.23,0,Sorghum,bicolor,(L.) Moench,bicolor
20022,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1827,Gadyabo,3560,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Toumboura,13.57,-12.13,0,Sorghum,bicolor,(L.) Moench,bicolor
20026,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1826,Nieniko,3562,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Toumboura,13.57,-12.13,0,Sorghum,bicolor,(L.) Moench,bicolor
20034,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1829,Dambayele,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Toumboura,13.57,-12.13,0,Sorghum,bicolor,(L.) Moench,bicolor
19992,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1780,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Koussalang,13.6,-14.47,0,Sorghum,bicolor,(L.) Moench,bicolor
19967,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1738,Bassi yathiar,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Saboya,13.62,-16.08,0,Sorghum,bicolor,(L.) Moench,bicolor
19968,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1737,Bassa tourka,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Saboya,13.62,-16.08,0,Sorghum,bicolor,(L.) Moench,bicolor
19987,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1739,Bassi tin,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Saboya,13.62,-16.08,0,Sorghum,bicolor,(L.) Moench,bicolor
19994,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1787,Sambatako,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sintiou Maniki,13.63,-14.28,0,Sorghum,bicolor,(L.) Moench,bicolor
20003,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1785,Congossane,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sintiou Maniki,13.63,-14.28,0,Sorghum,bicolor,(L.) Moench,bicolor
20045,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1858,Sameri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Banbadinka,13.67,-13.5,0,Sorghum,bicolor,(L.) Moench,bicolor
19993,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1782,Bassi tourka,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Maka,13.67,-14.28,0,Sorghum,bicolor,(L.) Moench,bicolor
20012,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1783,Bassi nebamaro,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Maka,13.67,-14.28,0,Sorghum,bicolor,(L.) Moench,bicolor
20087,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1929,Mobal,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Neteboulou,13.67,-13.87,0,Sorghum,bicolor,(L.) Moench,bicolor
20111,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1930,Sambadyabo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Neteboulou,13.67,-13.87,0,Sorghum,bicolor,(L.) Moench,bicolor
19970,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1744,Bassi kaba,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Keur Moussadrame,13.7,-15.78,0,Sorghum,bicolor,(L.) Moench,bicolor
19974,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1745,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Keur Moussadrame,13.7,-15.78,0,Sorghum,bicolor,(L.) Moench,bicolor
19976,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1741,Bassi gaoya,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Keur Moussadrame,13.7,-15.78,0,Sorghum,bicolor,(L.) Moench,bicolor
20057,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1839,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Gouta,13.72,-12.92,0,Sorghum,bicolor,(L.) Moench,bicolor
20061,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1838,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Gouta,13.72,-12.92,0,Sorghum,bicolor,(L.) Moench,bicolor
19997,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1788,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Fadiakounda,13.75,-14.17,0,Sorghum,bicolor,(L.) Moench,bicolor
20046,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1846,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Bala Foulbe,13.77,-13.3,0,Sorghum,bicolor,(L.) Moench,bicolor
20053,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1847,Nienikel,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Bala Foulbe,13.77,-13.3,0,Sorghum,bicolor,(L.) Moench,bicolor
20019,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1792,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Noumayel,13.78,-13.5,0,Sorghum,bicolor,(L.) Moench,bicolor
20029,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1794,Bayeri,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Noumayel,13.78,-13.5,0,Sorghum,bicolor,(L.) Moench,bicolor
19971,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1736,Bassi yathiar,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Ndiaye Kounda,13.8,-16.15,0,Sorghum,bicolor,(L.) Moench,bicolor
19983,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1735,Bassi tourka,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Ndiaye Kounda,13.8,-16.15,0,Sorghum,bicolor,(L.) Moench,bicolor
20107,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1971,Sambadyabo,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Medina Yorofoula,13.83,-14.73,0,Sorghum,bicolor,(L.) Moench,bicolor
20117,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1970,Bassi tchangai,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Casamance,Medina Yorofoula,13.83,-14.73,0,Sorghum,bicolor,(L.) Moench,bicolor
20002,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1752,Bassi wende,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Nganda,13.83,-15.33,0,Sorghum,bicolor,(L.) Moench,bicolor
19996,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1759,Bassi kinte,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Diam Diam,13.87,-14.63,0,Sorghum,bicolor,(L.) Moench,bicolor
20015,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1760,Fela,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Diam Diam,13.87,-14.63,0,Sorghum,bicolor,(L.) Moench,bicolor
19995,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1789,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sara Koli,13.88,-14.08,0,Sorghum,bicolor,(L.) Moench,bicolor
20020,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1791,Bassi nebamaro,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sara Koli,13.88,-14.08,0,Sorghum,bicolor,(L.) Moench,bicolor
20039,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1790,Bassi bailadji,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sara Koli,13.88,-14.08,0,Sorghum,bicolor,(L.) Moench,bicolor
20049,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1851,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Soudouta,13.88,-12.85,0,Sorghum,bicolor,(L.) Moench,bicolor
20008,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1705,Congossane,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Pate Tiangaye,13.92,-15.13,0,Sorghum,bicolor,(L.) Moench,bicolor
20027,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1796,Nieniko,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Sarediemi,13.93,-13.43,0,Sorghum,bicolor,(L.) Moench,bicolor
19999,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1777,Bassi,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,S. Oriental,Malem Niani,13.97,-14.37,0,Sorghum,bicolor,(L.) Moench,bicolor
19981,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1728,Bassi tin,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Ndiaye Ndiaye,13.97,-16.299999,0,Sorghum,bicolor,(L.) Moench,bicolor
19991,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1751,,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,Sine Saloum,Latmingue,14.03,-15.55,0,Sorghum,bicolor,(L.) Moench,bicolor
20024,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1820,Nieniko yabiti,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Koussane,14.08,-12.26,0,Sorghum,bicolor,(L.) Moench,bicolor
20025,ICRISATSOSORGHUM,ICRISAT-MISN-N/A,,SG 1821,Nieniko patay,3568,,Traditional cultivar/Landrace,ICRISAT-COOP-0288,FRA,11/01/1978,,SEN,,Koussane,14.08,-12.26,0,Sorghum,bicolor,(L.) Moench,bicolor
